instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,temp_c,atemp_c,hum_pct,windspeed_kmh,season_lbl,weather_lbl,day_segment,is_peak_hour,casual_share,registered_share
6889,2011-10-19,4,0,10,15,0,3,1,3,0.54,0.5152,1.0,0.1343,21,99,120,22.14,25.759999999999998,100.0,8.9981,Winter,Light Precip,Afternoon,0,17.5,82.5
6890,2011-10-19,4,0,10,16,0,3,1,3,0.56,0.5303,0.94,0.1642,21,180,201,22.96,26.515,94.0,11.0014,Winter,Light Precip,Afternoon,0,10.44776119402985,89.55223880597015
6891,2011-10-19,4,0,10,17,0,3,1,3,0.56,0.5303,0.94,0.1642,11,170,181,22.96,26.515,94.0,11.0014,Winter,Light Precip,Afternoon,1,6.077348066298343,93.92265193370166
6892,2011-10-19,4,0,10,18,0,3,1,3,0.56,0.5303,1.0,0.1642,8,132,140,22.96,26.515,100.0,11.0014,Winter,Light Precip,Evening,1,5.714285714285714,94.28571428571428
6893,2011-10-19,4,0,10,19,0,3,1,2,0.6,0.5455,0.88,0.1343,8,189,197,24.599999999999998,27.275,88.0,8.9981,Winter,Mist,Evening,1,4.060913705583756,95.93908629441624
6894,2011-10-19,4,0,10,20,0,3,1,3,0.6,0.5152,0.94,0.0896,5,140,145,24.599999999999998,25.759999999999998,94.0,6.0032,Winter,Light Precip,Evening,0,3.4482758620689653,96.55172413793103
6895,2011-10-19,4,0,10,21,0,3,1,2,0.58,0.5455,0.94,0.1343,6,79,85,23.779999999999998,27.275,94.0,8.9981,Winter,Mist,Evening,0,7.0588235294117645,92.94117647058823
6896,2011-10-19,4,0,10,22,0,3,1,2,0.58,0.5455,0.94,0.3582,13,94,107,23.779999999999998,27.275,94.0,23.9994,Winter,Mist,Evening,0,12.149532710280374,87.85046728971963
6897,2011-10-19,4,0,10,23,0,3,1,2,0.58,0.5455,0.94,0.3582,14,55,69,23.779999999999998,27.275,94.0,23.9994,Winter,Mist,Evening,0,20.28985507246377,79.71014492753623
6898,2011-10-20,4,0,10,0,0,4,1,1,0.56,0.5303,0.94,0.2985,4,22,26,22.96,26.515,94.0,19.999499999999998,Winter,Clear,Night,0,15.384615384615385,84.61538461538461
6899,2011-10-20,4,0,10,1,0,4,1,1,0.56,0.5303,0.88,0.3582,4,11,15,22.96,26.515,88.0,23.9994,Winter,Clear,Night,0,26.666666666666668,73.33333333333333
6900,2011-10-20,4,0,10,2,0,4,1,1,0.56,0.5303,0.88,0.4478,0,4,4,22.96,26.515,88.0,30.002599999999997,Winter,Clear,Night,0,0.0,100.0
6901,2011-10-20,4,0,10,3,0,4,1,1,0.5,0.4848,0.82,0.4627,0,1,1,20.5,24.240000000000002,82.0,31.0009,Winter,Clear,Night,0,0.0,100.0
6902,2011-10-20,4,0,10,4,0,4,1,1,0.5,0.4848,0.82,0.4627,2,6,8,20.5,24.240000000000002,82.0,31.0009,Winter,Clear,Night,0,25.0,75.0
6903,2011-10-20,4,0,10,5,0,4,1,1,0.48,0.4697,0.82,0.3582,2,24,26,19.68,23.485,82.0,23.9994,Winter,Clear,Night,0,7.6923076923076925,92.3076923076923
6904,2011-10-20,4,0,10,6,0,4,1,1,0.44,0.4394,0.82,0.4179,5,87,92,18.04,21.97,82.0,27.999299999999998,Winter,Clear,Morning,0,5.434782608695652,94.56521739130434
6905,2011-10-20,4,0,10,7,0,4,1,1,0.42,0.4242,0.77,0.4478,15,303,318,17.22,21.21,77.0,30.002599999999997,Winter,Clear,Morning,1,4.716981132075472,95.28301886792453
6906,2011-10-20,4,0,10,8,0,4,1,1,0.44,0.4394,0.67,0.5224,17,409,426,18.04,21.97,67.0,35.0008,Winter,Clear,Morning,1,3.9906103286384975,96.0093896713615
6907,2011-10-20,4,0,10,9,0,4,1,1,0.44,0.4394,0.67,0.5821,26,197,223,18.04,21.97,67.0,39.000699999999995,Winter,Clear,Morning,1,11.659192825112108,88.34080717488789
6908,2011-10-20,4,0,10,10,0,4,1,1,0.46,0.4545,0.59,0.4478,25,105,130,18.86,22.725,59.0,30.002599999999997,Winter,Clear,Morning,0,19.230769230769234,80.76923076923077
6909,2011-10-20,4,0,10,11,0,4,1,1,0.48,0.4697,0.55,0.5224,30,99,129,19.68,23.485,55.00000000000001,35.0008,Winter,Clear,Morning,0,23.25581395348837,76.74418604651163
6910,2011-10-20,4,0,10,12,0,4,1,1,0.48,0.4697,0.48,0.5224,28,171,199,19.68,23.485,48.0,35.0008,Winter,Clear,Afternoon,0,14.07035175879397,85.92964824120602
6911,2011-10-20,4,0,10,13,0,4,1,1,0.5,0.4848,0.45,0.5821,28,136,164,20.5,24.240000000000002,45.0,39.000699999999995,Winter,Clear,Afternoon,0,17.073170731707318,82.92682926829268
6912,2011-10-20,4,0,10,14,0,4,1,2,0.48,0.4697,0.48,0.5522,38,117,155,19.68,23.485,48.0,36.9974,Winter,Mist,Afternoon,0,24.516129032258064,75.48387096774194
6913,2011-10-20,4,0,10,15,0,4,1,2,0.48,0.4697,0.51,0.4478,22,138,160,19.68,23.485,51.0,30.002599999999997,Winter,Mist,Afternoon,0,13.750000000000002,86.25
6914,2011-10-20,4,0,10,16,0,4,1,2,0.48,0.4697,0.51,0.4478,31,203,234,19.68,23.485,51.0,30.002599999999997,Winter,Mist,Afternoon,0,13.247863247863249,86.75213675213675
6915,2011-10-20,4,0,10,17,0,4,1,2,0.48,0.4697,0.48,0.3881,56,438,494,19.68,23.485,48.0,26.0027,Winter,Mist,Afternoon,1,11.336032388663968,88.66396761133603
6916,2011-10-20,4,0,10,18,0,4,1,2,0.46,0.4545,0.51,0.2985,39,430,469,18.86,22.725,51.0,19.999499999999998,Winter,Mist,Evening,1,8.315565031982942,91.68443496801706
6917,2011-10-20,4,0,10,19,0,4,1,1,0.46,0.4545,0.51,0.3582,20,278,298,18.86,22.725,51.0,23.9994,Winter,Clear,Evening,1,6.7114093959731544,93.28859060402685
6918,2011-10-20,4,0,10,20,0,4,1,2,0.46,0.4545,0.51,0.3284,34,207,241,18.86,22.725,51.0,22.0028,Winter,Mist,Evening,0,14.107883817427386,85.89211618257261
6919,2011-10-20,4,0,10,21,0,4,1,1,0.44,0.4394,0.51,0.2985,16,149,165,18.04,21.97,51.0,19.999499999999998,Winter,Clear,Evening,0,9.696969696969697,90.30303030303031
6920,2011-10-20,4,0,10,22,0,4,1,1,0.44,0.4394,0.51,0.3284,22,106,128,18.04,21.97,51.0,22.0028,Winter,Clear,Evening,0,17.1875,82.8125
6921,2011-10-20,4,0,10,23,0,4,1,1,0.42,0.4242,0.58,0.2537,7,83,90,17.22,21.21,57.99999999999999,16.997899999999998,Winter,Clear,Evening,0,7.777777777777778,92.22222222222223
6922,2011-10-21,4,0,10,0,0,5,1,1,0.4,0.4091,0.62,0.2537,8,42,50,16.400000000000002,20.455000000000002,62.0,16.997899999999998,Winter,Clear,Night,0,16.0,84.0
6923,2011-10-21,4,0,10,1,0,5,1,1,0.4,0.4091,0.62,0.2239,7,19,26,16.400000000000002,20.455000000000002,62.0,15.001299999999999,Winter,Clear,Night,0,26.923076923076923,73.07692307692307
6924,2011-10-21,4,0,10,2,0,5,1,1,0.38,0.3939,0.66,0.1642,6,12,18,15.58,19.695,66.0,11.0014,Winter,Clear,Night,0,33.33333333333333,66.66666666666666
6925,2011-10-21,4,0,10,3,0,5,1,1,0.36,0.3485,0.71,0.1343,0,7,7,14.76,17.424999999999997,71.0,8.9981,Winter,Clear,Night,0,0.0,100.0
6926,2011-10-21,4,0,10,4,0,5,1,1,0.36,0.3485,0.71,0.1642,0,6,6,14.76,17.424999999999997,71.0,11.0014,Winter,Clear,Night,0,0.0,100.0
6927,2011-10-21,4,0,10,5,0,5,1,1,0.34,0.3333,0.76,0.194,0,31,31,13.940000000000001,16.665,76.0,12.998000000000001,Winter,Clear,Night,0,0.0,100.0
6928,2011-10-21,4,0,10,6,0,5,1,1,0.36,0.3485,0.71,0.1642,7,78,85,14.76,17.424999999999997,71.0,11.0014,Winter,Clear,Morning,0,8.235294117647058,91.76470588235294
6929,2011-10-21,4,0,10,7,0,5,1,1,0.36,0.3485,0.71,0.1642,5,228,233,14.76,17.424999999999997,71.0,11.0014,Winter,Clear,Morning,1,2.1459227467811157,97.85407725321889
6930,2011-10-21,4,0,10,8,0,5,1,1,0.4,0.4091,0.62,0.194,16,386,402,16.400000000000002,20.455000000000002,62.0,12.998000000000001,Winter,Clear,Morning,1,3.9800995024875623,96.01990049751244
6931,2011-10-21,4,0,10,9,0,5,1,2,0.42,0.4242,0.58,0.1343,33,189,222,17.22,21.21,57.99999999999999,8.9981,Winter,Mist,Morning,1,14.864864864864865,85.13513513513513
6932,2011-10-21,4,0,10,10,0,5,1,1,0.46,0.4545,0.51,0.1642,32,106,138,18.86,22.725,51.0,11.0014,Winter,Clear,Morning,0,23.18840579710145,76.81159420289855
6933,2011-10-21,4,0,10,11,0,5,1,1,0.5,0.4848,0.45,0.2239,39,135,174,20.5,24.240000000000002,45.0,15.001299999999999,Winter,Clear,Morning,0,22.413793103448278,77.58620689655173
6934,2011-10-21,4,0,10,12,0,5,1,1,0.5,0.4848,0.45,0.2985,47,193,240,20.5,24.240000000000002,45.0,19.999499999999998,Winter,Clear,Afternoon,0,19.583333333333332,80.41666666666667
6935,2011-10-21,4,0,10,13,0,5,1,1,0.48,0.4697,0.48,0.3284,43,163,206,19.68,23.485,48.0,22.0028,Winter,Clear,Afternoon,0,20.87378640776699,79.12621359223301
6936,2011-10-21,4,0,10,14,0,5,1,1,0.52,0.5,0.42,0.2985,67,131,198,21.32,25.0,42.0,19.999499999999998,Winter,Clear,Afternoon,0,33.83838383838384,66.16161616161617
6937,2011-10-21,4,0,10,15,0,5,1,1,0.5,0.4848,0.45,0.2836,57,178,235,20.5,24.240000000000002,45.0,19.0012,Winter,Clear,Afternoon,0,24.25531914893617,75.74468085106383
6938,2011-10-21,4,0,10,16,0,5,1,1,0.5,0.4848,0.45,0.2537,60,242,302,20.5,24.240000000000002,45.0,16.997899999999998,Winter,Clear,Afternoon,0,19.867549668874172,80.13245033112582
6939,2011-10-21,4,0,10,17,0,5,1,2,0.46,0.4545,0.51,0.2537,79,445,524,18.86,22.725,51.0,16.997899999999998,Winter,Mist,Afternoon,1,15.076335877862595,84.92366412213741
6940,2011-10-21,4,0,10,18,0,5,1,2,0.44,0.4394,0.54,0.2537,43,354,397,18.04,21.97,54.0,16.997899999999998,Winter,Mist,Evening,1,10.831234256926953,89.16876574307305
6941,2011-10-21,4,0,10,19,0,5,1,2,0.44,0.4394,0.54,0.3881,25,228,253,18.04,21.97,54.0,26.0027,Winter,Mist,Evening,1,9.881422924901186,90.11857707509881
6942,2011-10-21,4,0,10,20,0,5,1,2,0.44,0.4394,0.54,0.2239,29,155,184,18.04,21.97,54.0,15.001299999999999,Winter,Mist,Evening,0,15.760869565217392,84.23913043478261
6943,2011-10-21,4,0,10,21,0,5,1,1,0.42,0.4242,0.58,0.1642,31,112,143,17.22,21.21,57.99999999999999,11.0014,Winter,Clear,Evening,0,21.678321678321677,78.32167832167832
6944,2011-10-21,4,0,10,22,0,5,1,1,0.42,0.4242,0.54,0.1642,24,89,113,17.22,21.21,54.0,11.0014,Winter,Clear,Evening,0,21.238938053097346,78.76106194690266
6945,2011-10-21,4,0,10,23,0,5,1,1,0.4,0.4091,0.62,0.2239,18,99,117,16.400000000000002,20.455000000000002,62.0,15.001299999999999,Winter,Clear,Evening,0,15.384615384615385,84.61538461538461
6946,2011-10-22,4,0,10,0,0,6,0,1,0.4,0.4091,0.62,0.194,16,80,96,16.400000000000002,20.455000000000002,62.0,12.998000000000001,Winter,Clear,Night,0,16.666666666666664,83.33333333333334
6947,2011-10-22,4,0,10,1,0,6,0,1,0.4,0.4091,0.62,0.194,20,50,70,16.400000000000002,20.455000000000002,62.0,12.998000000000001,Winter,Clear,Night,0,28.57142857142857,71.42857142857143
6948,2011-10-22,4,0,10,2,0,6,0,1,0.4,0.4091,0.62,0.2537,6,25,31,16.400000000000002,20.455000000000002,62.0,16.997899999999998,Winter,Clear,Night,0,19.35483870967742,80.64516129032258
6949,2011-10-22,4,0,10,3,0,6,0,1,0.4,0.4091,0.62,0.1343,1,19,20,16.400000000000002,20.455000000000002,62.0,8.9981,Winter,Clear,Night,0,5.0,95.0
6950,2011-10-22,4,0,10,4,0,6,0,1,0.38,0.3939,0.66,0.0896,4,4,8,15.58,19.695,66.0,6.0032,Winter,Clear,Night,0,50.0,50.0
6951,2011-10-22,4,0,10,5,0,6,0,1,0.38,0.3939,0.66,0.0,1,7,8,15.58,19.695,66.0,0.0,Winter,Clear,Night,0,12.5,87.5
6952,2011-10-22,4,0,10,6,0,6,0,1,0.36,0.3788,0.71,0.0,1,17,18,14.76,18.94,71.0,0.0,Winter,Clear,Morning,0,5.555555555555555,94.44444444444444
6953,2011-10-22,4,0,10,7,0,6,0,1,0.36,0.3636,0.76,0.1045,8,49,57,14.76,18.18,76.0,7.0015,Winter,Clear,Morning,0,14.035087719298245,85.96491228070175
6954,2011-10-22,4,0,10,8,0,6,0,1,0.4,0.4091,0.71,0.0,26,88,114,16.400000000000002,20.455000000000002,71.0,0.0,Winter,Clear,Morning,0,22.807017543859647,77.19298245614034
6955,2011-10-22,4,0,10,9,0,6,0,1,0.42,0.4242,0.67,0.0896,47,122,169,17.22,21.21,67.0,6.0032,Winter,Clear,Morning,0,27.810650887573964,72.18934911242604
6956,2011-10-22,4,0,10,10,0,6,0,2,0.44,0.4394,0.62,0.1045,87,149,236,18.04,21.97,62.0,7.0015,Winter,Mist,Morning,0,36.86440677966102,63.13559322033898
6957,2011-10-22,4,0,10,11,0,6,0,2,0.44,0.4394,0.62,0.1045,110,172,282,18.04,21.97,62.0,7.0015,Winter,Mist,Morning,0,39.00709219858156,60.99290780141844
6958,2011-10-22,4,0,10,12,0,6,0,1,0.46,0.4545,0.55,0.0896,132,211,343,18.86,22.725,55.00000000000001,6.0032,Winter,Clear,Afternoon,0,38.48396501457726,61.51603498542274
6959,2011-10-22,4,0,10,13,0,6,0,1,0.5,0.4848,0.45,0.0,136,186,322,20.5,24.240000000000002,45.0,0.0,Winter,Clear,Afternoon,0,42.2360248447205,57.7639751552795
6960,2011-10-22,4,0,10,14,0,6,0,2,0.48,0.4697,0.48,0.2239,133,177,310,19.68,23.485,48.0,15.001299999999999,Winter,Mist,Afternoon,0,42.90322580645161,57.096774193548384
6961,2011-10-22,4,0,10,15,0,6,0,1,0.48,0.4697,0.51,0.2239,159,223,382,19.68,23.485,51.0,15.001299999999999,Winter,Clear,Afternoon,0,41.62303664921466,58.37696335078534
6962,2011-10-22,4,0,10,16,0,6,0,1,0.5,0.4848,0.45,0.194,169,190,359,20.5,24.240000000000002,45.0,12.998000000000001,Winter,Clear,Afternoon,0,47.07520891364902,52.92479108635098
6963,2011-10-22,4,0,10,17,0,6,0,1,0.46,0.4545,0.55,0.1343,143,217,360,18.86,22.725,55.00000000000001,8.9981,Winter,Clear,Afternoon,0,39.72222222222222,60.27777777777777
6964,2011-10-22,4,0,10,18,0,6,0,1,0.44,0.4394,0.54,0.0896,111,224,335,18.04,21.97,54.0,6.0032,Winter,Clear,Evening,0,33.134328358208954,66.86567164179105
6965,2011-10-22,4,0,10,19,0,6,0,1,0.44,0.4394,0.67,0.0,47,173,220,18.04,21.97,67.0,0.0,Winter,Clear,Evening,0,21.363636363636363,78.63636363636364
6966,2011-10-22,4,0,10,20,0,6,0,1,0.42,0.4242,0.67,0.0,48,111,159,17.22,21.21,67.0,0.0,Winter,Clear,Evening,0,30.18867924528302,69.81132075471697
6967,2011-10-22,4,0,10,21,0,6,0,1,0.4,0.4091,0.76,0.0,37,120,157,16.400000000000002,20.455000000000002,76.0,0.0,Winter,Clear,Evening,0,23.56687898089172,76.43312101910828
6968,2011-10-22,4,0,10,22,0,6,0,1,0.4,0.4091,0.76,0.0,30,114,144,16.400000000000002,20.455000000000002,76.0,0.0,Winter,Clear,Evening,0,20.833333333333336,79.16666666666666
6969,2011-10-22,4,0,10,23,0,6,0,1,0.38,0.3939,0.82,0.0,27,81,108,15.58,19.695,82.0,0.0,Winter,Clear,Evening,0,25.0,75.0
6970,2011-10-23,4,0,10,0,0,0,0,1,0.36,0.3788,0.87,0.0,24,64,88,14.76,18.94,87.0,0.0,Winter,Clear,Night,0,27.27272727272727,72.72727272727273
6971,2011-10-23,4,0,10,1,0,0,0,1,0.36,0.3788,0.87,0.0,11,60,71,14.76,18.94,87.0,0.0,Winter,Clear,Night,0,15.492957746478872,84.50704225352112
6972,2011-10-23,4,0,10,2,0,0,0,1,0.34,0.3485,0.87,0.0896,10,40,50,13.940000000000001,17.424999999999997,87.0,6.0032,Winter,Clear,Night,0,20.0,80.0
6973,2011-10-23,4,0,10,3,0,0,0,1,0.34,0.3636,0.87,0.0,15,31,46,13.940000000000001,18.18,87.0,0.0,Winter,Clear,Night,0,32.608695652173914,67.3913043478261
6974,2011-10-23,4,0,10,4,0,0,0,1,0.34,0.3636,0.87,0.0,5,1,6,13.940000000000001,18.18,87.0,0.0,Winter,Clear,Night,0,83.33333333333334,16.666666666666664
6975,2011-10-23,4,0,10,5,0,0,0,1,0.32,0.3485,0.87,0.0,1,2,3,13.120000000000001,17.424999999999997,87.0,0.0,Winter,Clear,Night,0,33.33333333333333,66.66666666666666
6976,2011-10-23,4,0,10,6,0,0,0,1,0.32,0.3333,0.87,0.1045,0,12,12,13.120000000000001,16.665,87.0,7.0015,Winter,Clear,Morning,0,0.0,100.0
6977,2011-10-23,4,0,10,7,0,0,0,1,0.34,0.3485,0.87,0.0896,3,18,21,13.940000000000001,17.424999999999997,87.0,6.0032,Winter,Clear,Morning,0,14.285714285714285,85.71428571428571
6978,2011-10-23,4,0,10,8,0,0,0,1,0.36,0.3485,0.87,0.1343,32,56,88,14.76,17.424999999999997,87.0,8.9981,Winter,Clear,Morning,0,36.36363636363637,63.63636363636363
6979,2011-10-23,4,0,10,9,0,0,0,1,0.4,0.4091,0.76,0.0,48,95,143,16.400000000000002,20.455000000000002,76.0,0.0,Winter,Clear,Morning,0,33.56643356643357,66.43356643356644
6980,2011-10-23,4,0,10,10,0,0,0,1,0.42,0.4242,0.71,0.0896,104,185,289,17.22,21.21,71.0,6.0032,Winter,Clear,Morning,0,35.98615916955018,64.01384083044984
6981,2011-10-23,4,0,10,11,0,0,0,1,0.46,0.4545,0.72,0.1642,131,202,333,18.86,22.725,72.0,11.0014,Winter,Clear,Morning,0,39.33933933933934,60.66066066066066
6982,2011-10-23,4,0,10,12,0,0,0,1,0.5,0.4848,0.59,0.2537,164,249,413,20.5,24.240000000000002,59.0,16.997899999999998,Winter,Clear,Afternoon,0,39.70944309927361,60.290556900726386
6983,2011-10-23,4,0,10,13,0,0,0,1,0.52,0.5,0.55,0.194,160,255,415,21.32,25.0,55.00000000000001,12.998000000000001,Winter,Clear,Afternoon,0,38.55421686746988,61.44578313253012
6984,2011-10-23,4,0,10,14,0,0,0,1,0.52,0.5,0.55,0.2239,192,216,408,21.32,25.0,55.00000000000001,15.001299999999999,Winter,Clear,Afternoon,0,47.05882352941176,52.94117647058824
6985,2011-10-23,4,0,10,15,0,0,0,1,0.52,0.5,0.52,0.1642,171,216,387,21.32,25.0,52.0,11.0014,Winter,Clear,Afternoon,0,44.18604651162791,55.81395348837209
6986,2011-10-23,4,0,10,16,0,0,0,1,0.52,0.5,0.55,0.194,188,217,405,21.32,25.0,55.00000000000001,12.998000000000001,Winter,Clear,Afternoon,0,46.41975308641975,53.58024691358024
6987,2011-10-23,4,0,10,17,0,0,0,1,0.5,0.4848,0.63,0.1343,120,220,340,20.5,24.240000000000002,63.0,8.9981,Winter,Clear,Afternoon,0,35.294117647058826,64.70588235294117
6988,2011-10-23,4,0,10,18,0,0,0,1,0.5,0.4848,0.63,0.1045,88,196,284,20.5,24.240000000000002,63.0,7.0015,Winter,Clear,Evening,0,30.985915492957744,69.01408450704226
6989,2011-10-23,4,0,10,19,0,0,0,1,0.46,0.4545,0.77,0.0,53,140,193,18.86,22.725,77.0,0.0,Winter,Clear,Evening,0,27.461139896373055,72.53886010362694
6990,2011-10-23,4,0,10,20,0,0,0,1,0.44,0.4394,0.72,0.0896,32,112,144,18.04,21.97,72.0,6.0032,Winter,Clear,Evening,0,22.22222222222222,77.77777777777779
6991,2011-10-23,4,0,10,21,0,0,0,1,0.44,0.4394,0.72,0.0896,24,75,99,18.04,21.97,72.0,6.0032,Winter,Clear,Evening,0,24.242424242424242,75.75757575757575
6992,2011-10-23,4,0,10,22,0,0,0,1,0.42,0.4242,0.77,0.1045,25,69,94,17.22,21.21,77.0,7.0015,Winter,Clear,Evening,0,26.595744680851062,73.40425531914893
6993,2011-10-23,4,0,10,23,0,0,0,1,0.42,0.4242,0.77,0.1642,18,31,49,17.22,21.21,77.0,11.0014,Winter,Clear,Evening,0,36.734693877551024,63.26530612244898
6994,2011-10-24,4,0,10,0,0,1,1,1,0.42,0.4242,0.77,0.0,6,26,32,17.22,21.21,77.0,0.0,Winter,Clear,Night,0,18.75,81.25
6995,2011-10-24,4,0,10,1,0,1,1,1,0.4,0.4091,0.82,0.1343,7,8,15,16.400000000000002,20.455000000000002,82.0,8.9981,Winter,Clear,Night,0,46.666666666666664,53.333333333333336
6996,2011-10-24,4,0,10,2,0,1,1,1,0.4,0.4091,0.87,0.1045,1,6,7,16.400000000000002,20.455000000000002,87.0,7.0015,Winter,Clear,Night,0,14.285714285714285,85.71428571428571
6997,2011-10-24,4,0,10,3,0,1,1,1,0.4,0.4091,0.82,0.0896,1,3,4,16.400000000000002,20.455000000000002,82.0,6.0032,Winter,Clear,Night,0,25.0,75.0
6998,2011-10-24,4,0,10,4,0,1,1,1,0.4,0.4091,0.82,0.0,1,5,6,16.400000000000002,20.455000000000002,82.0,0.0,Winter,Clear,Night,0,16.666666666666664,83.33333333333334
6999,2011-10-24,4,0,10,5,0,1,1,1,0.38,0.3939,0.87,0.0,2,19,21,15.58,19.695,87.0,0.0,Winter,Clear,Night,0,9.523809523809524,90.47619047619048
7000,2011-10-24,4,0,10,6,0,1,1,1,0.4,0.4091,0.87,0.1045,3,83,86,16.400000000000002,20.455000000000002,87.0,7.0015,Winter,Clear,Morning,0,3.488372093023256,96.51162790697676
7001,2011-10-24,4,0,10,7,0,1,1,2,0.38,0.3939,0.94,0.1045,11,274,285,15.58,19.695,94.0,7.0015,Winter,Mist,Morning,1,3.8596491228070176,96.14035087719299
7002,2011-10-24,4,0,10,8,0,1,1,2,0.42,0.4242,0.88,0.1642,20,378,398,17.22,21.21,88.0,11.0014,Winter,Mist,Morning,1,5.025125628140704,94.9748743718593
7003,2011-10-24,4,0,10,9,0,1,1,2,0.44,0.4394,0.82,0.1642,29,166,195,18.04,21.97,82.0,11.0014,Winter,Mist,Morning,1,14.871794871794872,85.12820512820512
7004,2011-10-24,4,0,10,10,0,1,1,2,0.46,0.4545,0.82,0.2537,47,82,129,18.86,22.725,82.0,16.997899999999998,Winter,Mist,Morning,0,36.434108527131784,63.565891472868216
7005,2011-10-24,4,0,10,11,0,1,1,2,0.5,0.4848,0.72,0.1642,59,109,168,20.5,24.240000000000002,72.0,11.0014,Winter,Mist,Morning,0,35.11904761904761,64.88095238095238
7006,2011-10-24,4,0,10,12,0,1,1,2,0.52,0.5,0.68,0.1045,64,156,220,21.32,25.0,68.0,7.0015,Winter,Mist,Afternoon,0,29.09090909090909,70.9090909090909
7007,2011-10-24,4,0,10,13,0,1,1,2,0.54,0.5152,0.64,0.2239,60,138,198,22.14,25.759999999999998,64.0,15.001299999999999,Winter,Mist,Afternoon,0,30.303030303030305,69.6969696969697
7008,2011-10-24,4,0,10,14,0,1,1,2,0.54,0.5152,0.64,0.194,63,143,206,22.14,25.759999999999998,64.0,12.998000000000001,Winter,Mist,Afternoon,0,30.582524271844658,69.41747572815534
7009,2011-10-24,4,0,10,15,0,1,1,1,0.56,0.5303,0.6,0.1642,52,125,177,22.96,26.515,60.0,11.0014,Winter,Clear,Afternoon,0,29.37853107344633,70.62146892655367
7010,2011-10-24,4,0,10,16,0,1,1,1,0.54,0.5152,0.64,0.194,68,242,310,22.14,25.759999999999998,64.0,12.998000000000001,Winter,Clear,Afternoon,0,21.935483870967744,78.06451612903226
7011,2011-10-24,4,0,10,17,0,1,1,1,0.52,0.5,0.68,0.1343,87,527,614,21.32,25.0,68.0,8.9981,Winter,Clear,Afternoon,1,14.169381107491857,85.83061889250814
7012,2011-10-24,4,0,10,18,0,1,1,1,0.54,0.5152,0.6,0.0896,58,428,486,22.14,25.759999999999998,60.0,6.0032,Winter,Clear,Evening,1,11.934156378600823,88.06584362139918
7013,2011-10-24,4,0,10,19,0,1,1,3,0.48,0.4697,0.82,0.0,25,212,237,19.68,23.485,82.0,0.0,Winter,Light Precip,Evening,1,10.548523206751055,89.45147679324894
7014,2011-10-24,4,0,10,20,0,1,1,1,0.48,0.4697,0.82,0.1045,11,118,129,19.68,23.485,82.0,7.0015,Winter,Clear,Evening,0,8.527131782945736,91.47286821705426
7015,2011-10-24,4,0,10,21,0,1,1,1,0.46,0.4545,0.87,0.1045,12,114,126,18.86,22.725,87.0,7.0015,Winter,Clear,Evening,0,9.523809523809524,90.47619047619048
7016,2011-10-24,4,0,10,22,0,1,1,1,0.48,0.4697,0.75,0.1642,3,76,79,19.68,23.485,75.0,11.0014,Winter,Clear,Evening,0,3.79746835443038,96.20253164556962
7017,2011-10-24,4,0,10,23,0,1,1,1,0.46,0.4545,0.77,0.0896,9,50,59,18.86,22.725,77.0,6.0032,Winter,Clear,Evening,0,15.254237288135593,84.7457627118644
7018,2011-10-25,4,0,10,0,0,2,1,1,0.44,0.4394,0.77,0.1343,4,26,30,18.04,21.97,77.0,8.9981,Winter,Clear,Night,0,13.333333333333334,86.66666666666667
7019,2011-10-25,4,0,10,1,0,2,1,1,0.44,0.4394,0.77,0.1343,5,6,11,18.04,21.97,77.0,8.9981,Winter,Clear,Night,0,45.45454545454545,54.54545454545454
7020,2011-10-25,4,0,10,2,0,2,1,1,0.42,0.4242,0.82,0.1343,2,3,5,17.22,21.21,82.0,8.9981,Winter,Clear,Night,0,40.0,60.0
7021,2011-10-25,4,0,10,3,0,2,1,1,0.4,0.4091,0.87,0.0,1,3,4,16.400000000000002,20.455000000000002,87.0,0.0,Winter,Clear,Night,0,25.0,75.0
7022,2011-10-25,4,0,10,4,0,2,1,1,0.38,0.3939,0.87,0.1343,0,5,5,15.58,19.695,87.0,8.9981,Winter,Clear,Night,0,0.0,100.0
7023,2011-10-25,4,0,10,5,0,2,1,1,0.38,0.3939,0.87,0.1343,0,24,24,15.58,19.695,87.0,8.9981,Winter,Clear,Night,0,0.0,100.0
7024,2011-10-25,4,0,10,6,0,2,1,1,0.38,0.3939,0.82,0.1045,3,95,98,15.58,19.695,82.0,7.0015,Winter,Clear,Morning,0,3.061224489795918,96.93877551020408
7025,2011-10-25,4,0,10,7,0,2,1,1,0.4,0.4091,0.76,0.194,15,299,314,16.400000000000002,20.455000000000002,76.0,12.998000000000001,Winter,Clear,Morning,1,4.777070063694268,95.22292993630573
7026,2011-10-25,4,0,10,8,0,2,1,1,0.44,0.4394,0.72,0.0,25,383,408,18.04,21.97,72.0,0.0,Winter,Clear,Morning,1,6.127450980392156,93.87254901960785
7027,2011-10-25,4,0,10,9,0,2,1,1,0.48,0.4697,0.55,0.2239,29,194,223,19.68,23.485,55.00000000000001,15.001299999999999,Winter,Clear,Morning,1,13.004484304932735,86.99551569506725
7028,2011-10-25,4,0,10,10,0,2,1,1,0.5,0.4848,0.51,0.2537,26,102,128,20.5,24.240000000000002,51.0,16.997899999999998,Winter,Clear,Morning,0,20.3125,79.6875
